BW25113_RS04715,ycaL
BW25113_RS04720,cmk
BW25113_RS04725,rpsA
BW25113_RS04730,ihfB
BW25113_RS04735,ycaI
BW25113_RS04740,msbA
BW25113_RS04745,lpxK
BW25113_RS04750,ycaQ
BW25113_RS04755,ycaR
BW25113_RS04760,kdsB
BW25113_RS04765,ycbJ
BW25113_RS04770,elyC
BW25113_RS04775,cmoM
BW25113_RS04780,mukF
BW25113_RS04785,mukE
BW25113_RS04790,mukB
BW25113_RS04795,ldtD
BW25113_RS04800,mepK
BW25113_RS04805,gloC
BW25113_RS04810,aspC
BW25113_RS04820,ompF
BW25113_RS04825,asnS
BW25113_RS04830,pncB
BW25113_RS04835,pepN
BW25113_RS04840,ssuB
BW25113_RS04845,ssuC
BW25113_RS04850,ssuD
BW25113_RS04855,ssuA
BW25113_RS04860,ssuE
BW25113_RS04865,elfA
BW25113_RS04870,elfD
BW25113_RS04875,elfC
BW25113_RS04880,elfG
BW25113_RS04885,ycbU
BW25113_RS04890,ycbV
BW25113_RS04895,ycbF
BW25113_RS04900,pyrD
BW25113_RS04905,zapC
BW25113_RS04910,ycbX
BW25113_RS04915,rlmKL
BW25113_RS04920,uup
BW25113_RS04925,pqiA
BW25113_RS04930,pqiB
BW25113_RS04935,pqiC
BW25113_RS04940,rmf
BW25113_RS04945,fabA
BW25113_RS04950,ycbZ
BW25113_RS04955,matP
BW25113_RS04960,ompA
BW25113_RS04970,sulA
BW25113_RS04975,sxy
BW25113_RS04980,yccS
BW25113_RS04985,yccF
BW25113_RS04990,helD
BW25113_RS04995,mgsA
BW25113_RS05000,yccT
BW25113_RS05010,yccU
BW25113_RS05015,hspQ
BW25113_RS05020,rlmI
BW25113_RS05025,yccX
BW25113_RS05030,tusE
BW25113_RS05035,yccA
BW25113_RS05040,WITHOUT NAME
BW25113_RS05045,hyaA
BW25113_RS05050,hyaB
BW25113_RS05055,hyaC
BW25113_RS05060,hyaD
BW25113_RS05065,hyaE
BW25113_RS05070,hyaF
BW25113_RS05075,appC
BW25113_RS05080,appB
BW25113_RS05085,cbdX
BW25113_RS05090,appA
BW25113_RS05095,etk
BW25113_RS05100,etp
BW25113_RS05105,gfcE
BW25113_RS05110,gfcD
BW25113_RS05115,gfcC
BW25113_RS05120,gfcB
BW25113_RS05125,gfcA
BW25113_RS05135,WITHOUT NAME
BW25113_RS05140,cspH
BW25113_RS05145,cspG
BW25113_RS23580,ymcF
BW25113_RS05150,ymcE
BW25113_RS05155,gnsA
BW25113_RS05160,yccM
BW25113_RS05165,torS
BW25113_RS05170,torT
BW25113_RS05175,torR
BW25113_RS05180,torC
BW25113_RS05185,torA
BW25113_RS05190,torD
BW25113_RS05195,cbpM
BW25113_RS05200,cbpA
BW25113_RS05205,yccE
BW25113_RS05210,agp
BW25113_RS05215,yccJ
BW25113_RS05220,wrbA
BW25113_RS05230,ymdF
BW25113_RS26335,WITHOUT NAME
BW25113_RS05235,rutG
BW25113_RS05240,rutF
BW25113_RS05245,rutE
BW25113_RS05250,rutD
BW25113_RS05255,rutC
BW25113_RS05260,rutB
BW25113_RS05265,rutA
BW25113_RS05270,rutR
BW25113_RS05275,putA
BW25113_RS05280,WITHOUT NAME
BW25113_RS05285,putP
BW25113_RS05295,efeU
BW25113_RS05300,efeO
BW25113_RS05305,efeB
BW25113_RS05315,phoH
BW25113_RS05320,pgaD
BW25113_RS05325,pgaC
BW25113_RS05330,pgaB
BW25113_RS05335,pgaA
BW25113_RS05340,dgcT
BW25113_RS05345,WITHOUT NAME
BW25113_RS05355,WITHOUT NAME
BW25113_RS05360,ycdU
BW25113_RS23065,WITHOUT NAME
BW25113_RS23070,WITHOUT NAME
BW25113_RS05370,WITHOUT NAME
BW25113_RS05375,ghrA
BW25113_RS05380,ycdX
BW25113_RS05385,ycdY
BW25113_RS05390,ycdZ
BW25113_RS05395,csgG
BW25113_RS05400,csgF
BW25113_RS05405,csgE
BW25113_RS05410,csgD
BW25113_RS05420,csgB
BW25113_RS05425,csgA
BW25113_RS05430,csgC
BW25113_RS05435,ymdA
BW25113_RS05440,ymdB
BW25113_RS05445,clsC
BW25113_RS05450,mdoC
BW25113_RS05465,mdoG
BW25113_RS05470,mdoH
BW25113_RS05475,yceK
BW25113_RS05480,msyB
BW25113_RS05490,mdtG
BW25113_RS05495,lpxL
BW25113_RS05500,trhO
BW25113_RS05505,yceI
BW25113_RS05510,yceJ
BW25113_RS05515,WITHOUT NAME
BW25113_RS05520,solA
BW25113_RS05525,bssS
BW25113_RS05530,dinI
BW25113_RS05535,pyrC
BW25113_RS05540,yceB
BW25113_RS05545,grxB
BW25113_RS05550,mdtH
BW25113_RS05555,rimJ
BW25113_RS05560,yceH
BW25113_RS05565,yceM
BW25113_RS05570,murJ
BW25113_RS05575,flgN
BW25113_RS05580,flgM
BW25113_RS05585,flgA
BW25113_RS05590,flgB
BW25113_RS05595,flgC
BW25113_RS05600,flgD
BW25113_RS05605,flgE
BW25113_RS05610,flgF
BW25113_RS05615,flgG
BW25113_RS05620,flgH
BW25113_RS05625,flgI
BW25113_RS05630,flgJ
BW25113_RS05635,flgK
BW25113_RS05640,flgL
BW25113_RS05645,rne
BW25113_RS05655,rluC
BW25113_RS05660,yceF
BW25113_RS05665,yceD
BW25113_RS05670,rpmF
BW25113_RS05675,plsX
BW25113_RS05680,fabH
BW25113_RS05685,fabD
BW25113_RS05690,fabG
BW25113_RS05695,acpP
BW25113_RS05700,fabF
BW25113_RS05705,pabC
BW25113_RS05710,yceG
BW25113_RS05715,tmk
BW25113_RS05720,holB
BW25113_RS05725,ycfH
BW25113_RS05730,ptsG
BW25113_RS05735,fhuE
BW25113_RS05740,hinT
BW25113_RS05745,ycfL
BW25113_RS05750,lpoB
BW25113_RS05755,thiK
BW25113_RS05760,nagZ
BW25113_RS05765,ycfP
BW25113_RS05770,ndh
BW25113_RS05775,ycfJ
BW25113_RS05780,comR
BW25113_RS05785,bhsA
BW25113_RS05790,ldtC
BW25113_RS05795,mfd
BW25113_RS05800,ycfT
BW25113_RS05805,lolC
BW25113_RS05810,lolD
BW25113_RS05815,lolE
BW25113_RS05820,nagK
BW25113_RS05825,cobB
BW25113_RS05830,ycfZ
BW25113_RS05835,ymfA
BW25113_RS05840,potD
BW25113_RS05845,potC
BW25113_RS05850,potB
BW25113_RS05855,potA
BW25113_RS05865,pepT
BW25113_RS05870,roxA
BW25113_RS05875,phoQ
BW25113_RS05880,phoP
BW25113_RS05885,purB
BW25113_RS05890,hflD
BW25113_RS05895,mnmA
BW25113_RS05900,nudJ
BW25113_RS05905,rluE
BW25113_RS05910,icd
BW25113_RS05915,ymfD
BW25113_RS05920,ymfE
BW25113_RS05925,lit
BW25113_RS05930,intE
BW25113_RS05935,xisE
BW25113_RS25530,ymfH
BW25113_RS23630,ymfI
BW25113_RS05940,ymfJ
BW25113_RS05945,ymfK
BW25113_RS05950,ymfT
BW25113_RS05955,ymfL
BW25113_RS23635,WITHOUT NAME
BW25113_RS26340,WITHOUT NAME
BW25113_RS05965,WITHOUT NAME
BW25113_RS05970,ymfR
BW25113_RS05975,WITHOUT NAME
BW25113_RS05980,WITHOUT NAME
BW25113_RS05985,ymfQ
BW25113_RS05990,stfP
BW25113_RS05995,tfaP
BW25113_RS06000,tfaE
BW25113_RS06005,WITHOUT NAME
BW25113_RS06010,pinE
BW25113_RS06015,mcrA
BW25113_RS23640,WITHOUT NAME
BW25113_RS06020,iraM
BW25113_RS25985,WITHOUT NAME
BW25113_RS25535,WITHOUT NAME
BW25113_RS06030,ycgX
BW25113_RS06035,bluR
BW25113_RS06040,bluF
BW25113_RS06045,ycgZ
BW25113_RS06050,ymgA
BW25113_RS06055,ariR
BW25113_RS06060,ymgC
BW25113_RS06065,pdeG
BW25113_RS06070,ymgF
BW25113_RS25990,ycgH
BW25113_RS06090,ymgD
BW25113_RS06095,ymgG
BW25113_RS06100,ymgI
BW25113_RS23645,ymgJ
BW25113_RS25540,WITHOUT NAME
BW25113_RS06105,WITHOUT NAME
BW25113_RS06110,minE
BW25113_RS06115,minD
BW25113_RS06120,minC
BW25113_RS06125,ycgJ
BW25113_RS06130,pliG
BW25113_RS06140,WITHOUT NAME
BW25113_RS06145,ycgM
BW25113_RS06150,ycgN
BW25113_RS06155,hlyE
BW25113_RS06160,umuD
BW25113_RS06165,umuC
BW25113_RS06170,dsbB
BW25113_RS06175,nhaB
BW25113_RS06180,fadR
BW25113_RS06185,ycgB
BW25113_RS06190,dadA
BW25113_RS06195,dadX
BW25113_RS06200,cvrA
BW25113_RS06205,ldcA
BW25113_RS06210,emtA
BW25113_RS06215,ycgR
BW25113_RS06220,ymgE
BW25113_RS06225,ycgY
BW25113_RS06230,treA
BW25113_RS06235,dhaM
BW25113_RS06240,dhaL
BW25113_RS06245,dhaK
BW25113_RS06250,dhaR
BW25113_RS06255,ycgV
BW25113_RS06265,ychF
BW25113_RS06270,pth
BW25113_RS06275,ychH
BW25113_RS06280,dauA
BW25113_RS06285,prs
BW25113_RS06290,ispE
BW25113_RS06295,lolB
BW25113_RS06300,hemA
BW25113_RS06305,prfA
BW25113_RS06310,prmC
BW25113_RS06315,sirB2
BW25113_RS06320,sirB1
BW25113_RS06325,kdsA
BW25113_RS06330,WITHOUT NAME
BW25113_RS06335,WITHOUT NAME
BW25113_RS06340,WITHOUT NAME
BW25113_RS06345,chaA
BW25113_RS06350,chaB
BW25113_RS06355,chaC
BW25113_RS06360,ychN
BW25113_RS06365,ychO
BW25113_RS06370,narL
BW25113_RS06375,narX
BW25113_RS06385,narK
BW25113_RS06390,narG
BW25113_RS06395,narH
BW25113_RS06400,narJ
BW25113_RS06405,narI
BW25113_RS23085,WITHOUT NAME
BW25113_RS23090,WITHOUT NAME
BW25113_RS23095,WITHOUT NAME
BW25113_RS06415,WITHOUT NAME
BW25113_RS23100,WITHOUT NAME
BW25113_RS06420,WITHOUT NAME
BW25113_RS06425,purU
BW25113_RS06430,ychJ
BW25113_RS06435,rssA
BW25113_RS06440,rssB
BW25113_RS06445,galU
BW25113_RS06450,hns
BW25113_RS06455,tdk
BW25113_RS06460,WITHOUT NAME
BW25113_RS26465,WITHOUT NAME
BW25113_RS06470,adhE
BW25113_RS26110,ychE
BW25113_RS06475,ychE
BW25113_RS25865,WITHOUT NAME
BW25113_RS06480,oppA
BW25113_RS06485,oppB
BW25113_RS06490,oppC
BW25113_RS06495,oppD
BW25113_RS06500,oppF
BW25113_RS06505,yciU
BW25113_RS06510,cls
BW25113_RS25550,yciY
BW25113_RS06520,kch
BW25113_RS06525,yciI
BW25113_RS06530,tonB
BW25113_RS06535,yciA
BW25113_RS06540,yciB
BW25113_RS06545,yciC
BW25113_RS25555,WITHOUT NAME
BW25113_RS06550,ompW
BW25113_RS06555,yciE
BW25113_RS06560,yciF
BW25113_RS06565,yciG
BW25113_RS06570,trpA
BW25113_RS06575,trpB
BW25113_RS06580,trpCF
BW25113_RS06585,trpD
BW25113_RS06590,trpE
BW25113_RS23700,trpL
BW25113_RS06595,rnm
BW25113_RS06600,yciO
BW25113_RS06605,yciQ
BW25113_RS06610,rluB
BW25113_RS06615,cobO
BW25113_RS06620,yciK
BW25113_RS06630,sohB
BW25113_RS06635,yciN
BW25113_RS06645,topA
BW25113_RS06650,cysB
BW25113_RS06655,ymiA
BW25113_RS06660,yciX
BW25113_RS25560,ymiC
BW25113_RS06675,acnA
BW25113_RS06680,ribA
BW25113_RS06685,pgpB
BW25113_RS06690,lapA
BW25113_RS06695,lapB
BW25113_RS06700,pyrF
BW25113_RS06705,yciH
BW25113_RS06710,osmB
BW25113_RS06715,yciT
BW25113_RS06720,yciZ
BW25113_RS26115,ymiD
BW25113_RS06725,pdeR
BW25113_RS25050,WITHOUT NAME
BW25113_RS06735,rnb
BW25113_RS06740,yciW
BW25113_RS06745,fabI
BW25113_RS06755,ycjD
BW25113_RS06760,sapF
BW25113_RS06765,sapD
BW25113_RS06770,sapC
BW25113_RS06775,sapB
BW25113_RS06780,sapA
BW25113_RS06790,ymjA
BW25113_RS06795,puuP
BW25113_RS25565,WITHOUT NAME
BW25113_RS06800,puuA
BW25113_RS06805,puuD
BW25113_RS06810,puuR
BW25113_RS06815,puuC
BW25113_RS06820,puuB
BW25113_RS06825,puuE
BW25113_RS06830,pspF
BW25113_RS06835,pspA
BW25113_RS06840,pspB
BW25113_RS06845,pspC
BW25113_RS06850,pspD
BW25113_RS06855,pspE
BW25113_RS06860,ycjM
BW25113_RS06865,ycjN
BW25113_RS06870,ycjO
BW25113_RS06875,ycjP
BW25113_RS06880,ycjQ
BW25113_RS06885,ycjR
BW25113_RS06890,ycjS
BW25113_RS06895,ycjT
BW25113_RS06900,pgmB
BW25113_RS06905,WITHOUT NAME
BW25113_RS06910,ompG
BW25113_RS06915,ycjW
BW25113_RS06920,ycjX
BW25113_RS06925,ycjF
BW25113_RS06930,tyrR
BW25113_RS06935,tpx
BW25113_RS06940,ycjG
BW25113_RS06945,mpaA
BW25113_RS06950,WITHOUT NAME
BW25113_RS06955,ycjY
BW25113_RS06960,pgrR
BW25113_RS06970,mppA
BW25113_RS06975,ynaI
BW25113_RS06980,WITHOUT NAME
BW25113_RS06985,ynaJ
BW25113_RS06990,uspE
BW25113_RS06995,fnr
BW25113_RS07000,ogt
BW25113_RS07005,abgT
BW25113_RS07015,abgB
BW25113_RS07020,abgA
BW25113_RS07025,abgR
BW25113_RS07035,smrA
BW25113_RS07040,dgcM
BW25113_RS26120,ydaN
BW25113_RS07045,zntB
BW25113_RS26345,ynaL
BW25113_RS07055,dbpA
BW25113_RS07060,ttcA
BW25113_RS23720,intR
BW25113_RS07070,xisR
BW25113_RS07075,rcbA
BW25113_RS07080,ralR
BW25113_RS07085,recT
BW25113_RS07090,recE
BW25113_RS07095,racC
BW25113_RS07100,ydaE
BW25113_RS07105,kilR
BW25113_RS07110,sieB
BW25113_RS23000,ydaF
BW25113_RS26350,WITHOUT NAME
BW25113_RS07115,racR
BW25113_RS07120,ydaS
BW25113_RS07125,ydaT
BW25113_RS07130,ydaU
BW25113_RS07135,ydaV
BW25113_RS07140,WITHOUT NAME
BW25113_RS26355,rzoD
BW25113_RS07150,trkG
BW25113_RS07155,ynaK
BW25113_RS07160,ydaY
BW25113_RS26470,WITHOUT NAME
BW25113_RS07170,ynaA
BW25113_RS07175,WITHOUT NAME
BW25113_RS26475,WITHOUT NAME
BW25113_RS07180,WITHOUT NAME
BW25113_RS25065,WITHOUT NAME
BW25113_RS23745,stfR
BW25113_RS07205,tfaR
BW25113_RS07210,pinR
BW25113_RS07215,ydfK
BW25113_RS25575,ynaM
BW25113_RS07220,uspF
BW25113_RS07225,ompN
BW25113_RS07230,nifJ
BW25113_RS07235,ydbJ
BW25113_RS07240,hslJ
BW25113_RS07245,ldhA
BW25113_RS07250,ydbH
BW25113_RS07255,ynbE
BW25113_RS07260,ydbL
BW25113_RS07265,feaR
BW25113_RS07270,feaB
BW25113_RS07275,tynA
BW25113_RS07280,paaZ
BW25113_RS07285,paaA
BW25113_RS07290,paaB
BW25113_RS07295,paaC
BW25113_RS07300,paaD
BW25113_RS07305,paaE
BW25113_RS07310,paaF
BW25113_RS07315,paaG
BW25113_RS07320,paaH
BW25113_RS07325,paaI
BW25113_RS07330,paaJ
BW25113_RS07335,paaK
BW25113_RS07340,paaX
BW25113_RS07345,paaY
BW25113_RS25580,WITHOUT NAME
BW25113_RS07350,WITHOUT NAME
BW25113_RS07355,WITHOUT NAME
BW25113_RS07365,WITHOUT NAME
BW25113_RS07370,WITHOUT NAME
BW25113_RS07375,pdxI
BW25113_RS07380,ydbD
BW25113_RS07385,ynbA
BW25113_RS07390,ynbB
BW25113_RS07395,ynbC
BW25113_RS07400,ynbD
BW25113_RS07405,azoR
BW25113_RS07410,hrpA
BW25113_RS07415,ydcF
BW25113_RS07420,aldA
BW25113_RS25590,gap
BW25113_RS07440,cybB
BW25113_RS07445,WITHOUT NAME
BW25113_RS26135,yncP
BW25113_RS07450,hokB
BW25113_RS07455,trg
BW25113_RS07460,ydcI
BW25113_RS07465,ydcJ
BW25113_RS07470,opgD
BW25113_RS07480,ydcH
BW25113_RS07485,rimL
BW25113_RS07490,ydcK
BW25113_RS07495,tehA
BW25113_RS07500,tehB
BW25113_RS07505,ydcL
BW25113_RS23770,tnpA
BW25113_RS07520,insQ
BW25113_RS07525,ydcO
BW25113_RS07530,sutR
BW25113_RS07535,rlhA
BW25113_RS07540,yncJ
BW25113_RS07545,hicA
BW25113_RS07550,hicB
BW25113_RS07555,ydcR
BW25113_RS07560,ydcS
BW25113_RS07565,ydcT
BW25113_RS07570,ydcU
BW25113_RS07575,ydcV
BW25113_RS07580,patD
BW25113_RS23775,yncL
BW25113_RS07590,ortT
BW25113_RS07595,ydcY
BW25113_RS07600,ydcZ
BW25113_RS07605,mddA
BW25113_RS07610,curA
BW25113_RS07615,mcbR
BW25113_RS07620,pqqU
BW25113_RS07625,yncE
BW25113_RS07630,ansP
BW25113_RS07635,yncG
BW25113_RS07640,yncH
BW25113_RS07645,WITHOUT NAME
BW25113_RS26360,ydcD
BW25113_RS25600,WITHOUT NAME
BW25113_RS07655,WITHOUT NAME
BW25113_RS07660,WITHOUT NAME
BW25113_RS07665,pptA
BW25113_RS07670,yddH
BW25113_RS07675,nhoA
BW25113_RS07680,yddE
BW25113_RS07685,narI
BW25113_RS07690,narW
BW25113_RS07695,narH
BW25113_RS07700,narZ
BW25113_RS07705,narU
BW25113_RS07710,WITHOUT NAME
BW25113_RS07715,yddL
BW25113_RS07720,yddG
BW25113_RS07730,fdnG
BW25113_RS07735,fdnH
BW25113_RS07740,fdnI
BW25113_RS07745,yddM
BW25113_RS07750,adhP
BW25113_RS07755,maeA
BW25113_RS07760,sra
BW25113_RS07765,bdm
BW25113_RS07770,osmC
BW25113_RS07775,ddpF
BW25113_RS07780,ddpD
BW25113_RS07785,ddpC
BW25113_RS07790,ddpB
BW25113_RS07795,ddpA
BW25113_RS07800,ddpX
BW25113_RS07805,dosP
BW25113_RS07810,dosC
BW25113_RS07815,digH
BW25113_RS07820,gadC
BW25113_RS07825,gadB
BW25113_RS07835,pqqL
BW25113_RS07840,yddB
BW25113_RS07845,yddA
BW25113_RS25610,WITHOUT NAME
BW25113_RS07850,ydeM
BW25113_RS07855,ydeN
BW25113_RS07860,ydeO
BW25113_RS07865,safA
BW25113_RS07870,ydeP
BW25113_RS07875,ydeQ
BW25113_RS07880,ydeR
BW25113_RS07885,ydeS
BW25113_RS07890,ydeT
BW25113_RS07895,WITHOUT NAME
BW25113_RS07900,hipA
BW25113_RS07905,hipB
BW25113_RS07915,WITHOUT NAME
BW25113_RS07920,lsrK
BW25113_RS07925,lsrR
BW25113_RS07930,lsrA
BW25113_RS07935,lsrC
BW25113_RS07940,lsrD
BW25113_RS07945,lsrB
BW25113_RS07950,lsrF
BW25113_RS07955,lsrG
BW25113_RS07960,tam
BW25113_RS07965,yneE
BW25113_RS07975,uxaB
BW25113_RS07980,dgcF
BW25113_RS07985,yneG
BW25113_RS07990,glsB
BW25113_RS07995,sad
BW25113_RS08000,yneJ
BW25113_RS08005,yneK
BW25113_RS08010,ydeA
BW25113_RS08015,marC
BW25113_RS08020,marR
BW25113_RS08025,marA
BW25113_RS08030,marB
BW25113_RS08035,eamA
BW25113_RS08040,ydeE
BW25113_RS08045,mgtS
BW25113_RS26150,mgtT
BW25113_RS08050,dgcZ
BW25113_RS08055,ydeI
BW25113_RS08060,ydeJ
BW25113_RS08065,dcp
BW25113_RS08070,ydfG
BW25113_RS08075,rspR
BW25113_RS08080,ydfZ
BW25113_RS08085,ydfI
BW25113_RS08090,ydfJ
BW25113_RS25615,ynfT
BW25113_RS08095,ydfK
BW25113_RS08100,pinQ
BW25113_RS08105,tfaQ
BW25113_RS08110,stfQ
BW25113_RS08115,nohA
BW25113_RS08120,ynfO
BW25113_RS08125,ydfO
BW25113_RS08130,gnsB
BW25113_RS25620,ynfR
BW25113_RS23830,ynfQ
BW25113_RS08140,cspI
BW25113_RS08145,rzpQ
BW25113_RS08150,rrrQ
BW25113_RS08155,ydfR
BW25113_RS08160,essD
BW25113_RS26155,ynfU
BW25113_RS08165,cspB
BW25113_RS08170,cspF
BW25113_RS25625,WITHOUT NAME
BW25113_RS08175,ydfT
BW25113_RS08180,ydfU
BW25113_RS08185,WITHOUT NAME
BW25113_RS08190,rem
BW25113_RS08195,hokD
BW25113_RS08200,relE
BW25113_RS08205,relB
BW25113_RS23835,ydfV
BW25113_RS08210,flxA
BW25113_RS23105,ydfW
BW25113_RS08215,ydfX
BW25113_RS08220,dicC
BW25113_RS08225,dicA
BW25113_RS08230,ydfA
BW25113_RS26365,ydfB
BW25113_RS08235,ydfC
BW25113_RS08245,dicB
BW25113_RS08250,ydfD
BW25113_RS23850,WITHOUT NAME
BW25113_RS08260,WITHOUT NAME
BW25113_RS25635,WITHOUT NAME
BW25113_RS08270,rspB
BW25113_RS08275,rspA
BW25113_RS08280,ynfA
BW25113_RS08285,ynfB
BW25113_RS08290,speG
BW25113_RS08295,ynfC
BW25113_RS08300,ynfD
BW25113_RS08305,ynfE
BW25113_RS08310,ynfF
BW25113_RS08315,ynfG
BW25113_RS08320,ynfH
BW25113_RS08325,dmsD
BW25113_RS08330,clcB
BW25113_RS08335,bioD
BW25113_RS08340,mlc
BW25113_RS08345,ynfL
BW25113_RS08350,ynfM
BW25113_RS08355,asr
BW25113_RS08360,WITHOUT NAME
BW25113_RS08365,ydgD
BW25113_RS08370,mdtI
BW25113_RS08375,mdtJ
BW25113_RS08380,tqsA
BW25113_RS08385,pntB
BW25113_RS08390,pntA
BW25113_RS08395,ydgH
BW25113_RS08400,ydgI
BW25113_RS08405,folM
BW25113_RS08410,ydgC
BW25113_RS08415,rstA
BW25113_RS08420,rstB
BW25113_RS08425,tus
BW25113_RS08430,fumC
BW25113_RS08435,fumB
BW25113_RS08440,manA
BW25113_RS08445,ydgA
BW25113_RS08450,uidC
BW25113_RS08455,uidB
BW25113_RS08460,uidA
BW25113_RS08465,uidR
BW25113_RS08470,hdhA
BW25113_RS08475,malI
BW25113_RS08480,malX
BW25113_RS08485,malY
BW25113_RS08490,add
BW25113_RS08495,ydgJ
BW25113_RS08500,blr
BW25113_RS08505,ydgT
BW25113_RS08510,ydgK
BW25113_RS08515,rsxA
BW25113_RS08520,rsxB
BW25113_RS08525,rsxC
BW25113_RS08530,rsxD
BW25113_RS08535,rsxG
BW25113_RS08540,rsxE
BW25113_RS08545,nth
BW25113_RS08555,dtpA
BW25113_RS08560,gstA
BW25113_RS08565,pdxY
BW25113_RS08570,tyrS
BW25113_RS08575,pdxH
BW25113_RS08580,mliC
BW25113_RS08585,anmK
BW25113_RS08590,slyB
BW25113_RS08595,slyA
BW25113_RS08600,ydhI
BW25113_RS08605,ydhJ
BW25113_RS08610,ydhK
BW25113_RS08615,sodC
BW25113_RS08620,ydhF
BW25113_RS08625,ydhL
BW25113_RS08630,nemR
BW25113_RS08635,nemA
BW25113_RS08640,gloA
BW25113_RS08645,rnt
BW25113_RS08650,lhr
BW25113_RS08655,grxD
BW25113_RS08660,mepH
BW25113_RS08665,sodB
BW25113_RS08670,ydhP
BW25113_RS08675,cydH
BW25113_RS08680,purR
BW25113_RS08685,punR
BW25113_RS08690,punC
BW25113_RS08695,cfa
BW25113_RS08700,ribE
BW25113_RS08705,mdtK
BW25113_RS08710,ydhQ
BW25113_RS08715,WITHOUT NAME
BW25113_RS08720,WITHOUT NAME
BW25113_RS08725,ydhR
BW25113_RS08730,ydhS
BW25113_RS08735,ydhT
BW25113_RS08740,phsC
BW25113_RS08745,ydhX
BW25113_RS08750,ydhW
BW25113_RS08755,ydhV
BW25113_RS08760,ydhY
BW25113_RS08765,fumD
BW25113_RS26160,WITHOUT NAME
BW25113_RS08770,pykF
BW25113_RS08775,lpp
BW25113_RS08780,ldtE
BW25113_RS08785,sufE
BW25113_RS08790,sufS
BW25113_RS08795,sufD
BW25113_RS08800,sufC
BW25113_RS08805,sufB
BW25113_RS08810,sufA
BW25113_RS08815,ydiH
BW25113_RS08820,menI
BW25113_RS08825,ydiJ
BW25113_RS08830,ydiK
BW25113_RS23110,rprA
BW25113_RS08835,ydiL
BW25113_RS08840,ydiM
BW25113_RS08845,ydiN
BW25113_RS08850,ydiB
BW25113_RS08855,aroD
BW25113_RS08860,ydiF
BW25113_RS08865,ydiO
BW25113_RS08870,ydiP
BW25113_RS08880,ydiQ
BW25113_RS08885,ydiR
BW25113_RS08890,ydiS
BW25113_RS08895,ydiT
BW25113_RS08900,fadK
BW25113_RS08905,ppsA
BW25113_RS08915,ppsR
BW25113_RS08920,aroH
BW25113_RS08925,hemP
BW25113_RS08930,selO
BW25113_RS08935,ydiV
BW25113_RS08940,nlpC
BW25113_RS08945,btuD
BW25113_RS08950,btuE
BW25113_RS08955,btuC
BW25113_RS08960,ihfA
BW25113_RS08965,pheT
BW25113_RS08970,pheS
BW25113_RS25645,pheM
BW25113_RS08980,rplT
BW25113_RS08985,rpmI
BW25113_RS08990,infC
BW25113_RS08995,thrS
BW25113_RS09000,espL1
BW25113_RS09005,yniD
BW25113_RS09010,ydiY
BW25113_RS09015,pfkB
BW25113_RS09020,ghoS
BW25113_RS09025,yniA
BW25113_RS09030,yniB
BW25113_RS09035,hxpB
BW25113_RS09040,ydjM
BW25113_RS09045,tcyP
BW25113_RS09050,ydjO
BW25113_RS09055,cedA
BW25113_RS09060,katE
BW25113_RS09065,chbG
BW25113_RS09070,celF
BW25113_RS09075,chbR
BW25113_RS09080,chbA
BW25113_RS09085,chbC
BW25113_RS09090,chbB
BW25113_RS09095,osmE
BW25113_RS09100,nadE
BW25113_RS09110,cho
BW25113_RS09115,ves
BW25113_RS09120,spy
BW25113_RS09125,astE
BW25113_RS09130,astB
BW25113_RS09135,astD
BW25113_RS09140,astA
BW25113_RS09145,astC
BW25113_RS09150,xthA
BW25113_RS09155,ydjX
BW25113_RS09160,ydjY
BW25113_RS09165,ydjZ
BW25113_RS09170,ynjA
BW25113_RS09175,ynjB
BW25113_RS09180,ynjC
BW25113_RS09185,ynjD
BW25113_RS09190,ynjE
BW25113_RS09195,ynjF
BW25113_RS09200,nudG
BW25113_RS09205,ynjH
BW25113_RS09210,gdhA
BW25113_RS09215,ynjI
BW25113_RS09220,topB
BW25113_RS09225,selD
BW25113_RS09235,ydjA
BW25113_RS09245,sppA
BW25113_RS09250,ansA
BW25113_RS09255,pncA
BW25113_RS09260,ydjE
BW25113_RS09265,ydjF
BW25113_RS09270,ydjG
BW25113_RS09275,ydjH
BW25113_RS09280,ydjI
BW25113_RS09285,ydjJ
BW25113_RS09290,ydjK
BW25113_RS09295,ydjL
BW25113_RS09300,yeaC
BW25113_RS09305,msrB
BW25113_RS09310,gapA
BW25113_RS09315,yeaD
BW25113_RS09320,yeaE
BW25113_RS09325,mipA
BW25113_RS09330,yeaG
BW25113_RS09335,yeaH
BW25113_RS09340,cdgI
BW25113_RS09345,dgcJ
BW25113_RS09350,yeaK
BW25113_RS09355,yoaI
BW25113_RS09360,yeaL
BW25113_RS09365,nimR
BW25113_RS09370,nimT
BW25113_RS09375,yeaO
BW25113_RS09380,yoaF
BW25113_RS09385,dgcP
BW25113_RS09390,yoaK
BW25113_RS25115,yoaJ
BW25113_RS09395,yeaQ
BW25113_RS09400,yoaG
BW25113_RS09405,yeaR
BW25113_RS09410,leuE
BW25113_RS09415,dmlR
BW25113_RS09420,dmlA
BW25113_RS09425,yeaV
BW25113_RS09430,yeaW
BW25113_RS09435,yeaX
BW25113_RS09440,rnd
BW25113_RS09445,fadD
BW25113_RS09450,yeaY
BW25113_RS09455,tsaB
BW25113_RS09460,yoaA
BW25113_RS09465,yoaB
